Reviewer name,Review,Rating,Package name
Darshan Zend,"I tried this app and it is really good functionality and concept-wise. However, my deal breaker is the absence of client-side encryption. Right now, a staff member from workflowy/hacker who has access to servers can read my notes. That is a HUGE no-no, from privacy perspective. Another bad thing is that my data might be used for advertising, even when I've paid for the premium. Due to this, I'm only going to use this app once client-side encryption is added.",3,com.workflowy.android
Baba Pambazuka,"Item management less intuitive, more clumsy than the desktop version, but that might just be the touchpad environment. Still critical for bringing desktop lists everywhere your phone goes...",3,com.workflowy.android
Ney Rose,For some reason I believe I am receiving the same error message as some others with not being able to login. I am able to login from my iPhone however I get an error message when trying to login from my Android tablet.. I am given the option to enter my email and not my password and when I hit login I get an error message to try again at a later time. If this problem is not fixed soon I will definitely have to use a different app that can be synced on all of my devices,3,com.workflowy.android
Lachlan Phillips,"I was about to switch to Roam or Notion, but I remembered how much of a fan I was of Workflowy and your whole philosophy. The app is fundamentally broken now though on Android. You can't create new items by hitting enter anymore. It's really bad mate. Why work on something for so long and let it die because you won't debug something so simple?",3,com.workflowy.android
andy james,"Great to use in a web browser, however the android app is useless since i upgraded to android 5.0.1. it says ""you must be online to login, please check your connection and try again"". well i am online and all my other apps are syncing just fine. so i have to go through my browser on my phone to use it.",3,com.workflowy.android
Angus,"I like the desktop app, but the Android app has aggravated me. Every time I open it, instead of just... remembering me, I have to wait for an email to enter a new login code. I'd use it a lot more if I only had to login the once.",3,com.workflowy.android
Ian Maddox,Easily my favorite productivity app. Sadly it's lacking 2FA and the feature request with many people clamoring has been languishing for years. I've had to move to a more secure app.,3,com.workflowy.android
YG ABCDries,"A somewhat poor and pale counterpart to their *more_brightly shining* iOS version. 
Android's Back button is great, but otherwise ::: 
[-1:] On iOS, any completed item is shown striked through, and can be reverted.
~ On Android, completed items UFL just ~vanish and cannot be recovered – except via_iOS. 
[-2:] UFL the Android version of Workflowy (aot_iOS) has_No_19h *Home icon*. 
&ltetc.&gt 
[_Huawei_Y7, Android_8.1.0_]
[ 2019.11.18.Mon.15:10.]",3,com.workflowy.android
Thomas Jalbert,Great way to organize and break down idea's and project's... But you need some kind of calendar !! Not just inserting a date ! I realize that it's probably just too much to ask.,3,com.workflowy.android
Roberto _,"Its interface is so simple, it can be confusing to use. Then I ask, what is the difference with other type of note taking app except for its interface?",3,com.workflowy.android
Ed Logan,Not at all what it's cracked up to be. Nor intuitive. Took forever just to delete a note. Don't see how to nest notes either. Can't see what all the fuss is about this app.,3,com.workflowy.android
STRIKΞR,"Please better the UI experience, allow it to be more user-friendly and smoother.",3,com.workflowy.android
Mihail Bobylkin,The app has stopped working: I cannot login on my Huawei P30. Web version and an older version of the app on another phone are functional.,3,com.workflowy.android
Daniel Mbogo,Good note pad with great subtask ability. Deal breaker for me: infinite regular payment for the PRO version. Why can't one-time payment do? 😎,3,com.workflowy.android
RePlaner,"I know it's an amazing app, but on Lenovo P2 doesn't work its controls (menu button, add new and others) so I can't use it",3,com.workflowy.android
Chris,Used to be good but getting progressively worse. Why in the name of sanity did you remove the complete tick box in favour of the swipe? It's much worse. Please add back,3,com.workflowy.android
Shreshtha Sinha,The app is not working properly on Galaxy J Max tab. I can't see the toolbar. Otherwise seems like a promising app,3,com.workflowy.android
Chris Moline,"Loved this app till I found out how much it costs, $50 CAD a year! That price is ridiculous therefore lopping off two stars",3,com.workflowy.android
12358,Sluggish startups -- makes clipping URLs and adding notes tediously slow.,3,com.workflowy.android
Jan J,Needs basic export and select all functions like on desktop. Can't copy paste,3,com.workflowy.android
Victor,App works fine enough but they make new feature promises and don't fulfil any even years later.,3,com.workflowy.android
achmad ramdhan,"This app is nice, the ui is beautiful. But I need to make different topics/books.",3,com.workflowy.android
Arvind Jain,Great concept Numerous ways to improve on storage Editing Data capture,3,com.workflowy.android
Yonat Roskind,"Great desktop, basic app.",3,com.workflowy.android
Kristina Calugay,Arin Hanson from GameGrumps recommended this. Make him sponsor this app because he genuinely finds it helpful. The YouTube video is mentions this is Dead Rising Part 45,3,com.workflowy.android
C Campbell,Can't try it without giving them your email.,3,com.workflowy.android
Petani Harapan Bangsa,good copcept but slow coz must online,3,com.workflowy.android
K,I don't want to sign nor sign up. No thanks,3,com.workflowy.android
Behnam Ghami,Pls add formating options (bold\italic\color) in android version.,3,com.workflowy.android
Estella Botham,Please note this is a TRIAL and expires.,3,com.workflowy.android
Jane Donovan,Never used. Dont need it nowadays.,3,com.workflowy.android
Jay ###,$49/year for PRO.,3,com.workflowy.android
Gwho Own,"It's IMPOSSIBLE to copy paste stuff from the Android app. This should be an urgent fix! Secondly, please provide the option to disable deleting bullets when swipin left. Nodes are nested, so what if you accidentally erased a GIGANTIC node of data you've been building for years??",3,com.workflowy.android
ابو محمد,"Разработано отлично, но слайд сдвиг немного глючат.",3,com.workflowy.android
Chris Ellis,2018 and 2019 UI changed have continued to be buggy and visually inferior to the fantastic product they replaced. My love for the concept and usefulness of the product are the only things keeping me here at this point. Ready to jump ship at the first opportunity for a decent replacement.,3,com.workflowy.android
Stephen Mosley,Unable to export lists?,3,com.workflowy.android
Pedro Virgilio,"Quando uso o backspace, o texto sobe e não dá pra ver o que está sendo 
apagado.",3,com.workflowy.android
C Yang,"Would be great but app keeps forgetting my login so have to sign in each 
time.",3,com.workflowy.android
Andrew Gresko,"I really love this app. Fantastic story and world organization tool. The 
only reason for 3 stars is the lack of dark mode, with white text and dark 
background. Would love to see it added.",3,com.workflowy.android
Leya,impossible to delete items on this app,3,com.workflowy.android
Charles Han,"I like the app but it's missing a must have feature: image upload. I see 
that it's possible to embed images with the web app but that is not 
sufficient.",3,com.workflowy.android
Julian Gilyadov,Workflowy saves my life. Not as good as the web app tho so use the web app.,3,com.workflowy.android
Justin Westerfield,"Excellent design, but at a premium price. $5/mo for unlimited... bullet points?  For perspective, as a student I pay $5/mo for Spotify premium AND Hulu. I would pay a fixed price, but don't see how this app merits a subscription.",3,com.workflowy.android
Paulo Cheadi Haddad Filho,Promising,3,com.workflowy.android
Wesley Chua,"It's a great app, but the longer your list, the greater the app starts to lag. No other app acts like that.",3,com.workflowy.android
Ravindra Prakash,Good start,3,com.workflowy.android
Gary McMahon,Simple,3,com.workflowy.android
Ali Mousavi,"You go in, you can't get out. Because the developers think that their app doesn't need an exit button. It's been a long time I've been using  workflowy and it hasn't been updated and improved a lot. None of the features I thought it will have, got added and they probably won't. It will be a matter of time when another infinite list app that let us insert inline images and markup formating and ... will push this service out.",3,com.workflowy.android
Elly Gaara,Well I just have a problem with exiting the app as it wouldn't close x.x,3,com.workflowy.android
A Google user,"The concept rather than the app itself is why I am using this app. Otherwise its quite crippled in functionality. I hope its due to the lack of manpower than the lack of interest. As others have mentioned, the drag-and-sort bug developed out of nowhere. At the least, you should upgrade the app to electron framework if the andrdoid native is not feasible due to manpower.",3,com.workflowy.android
Ivan Fateev,"Cool app. But I'm confirming that app can't connect to server and is stuck in offline.  Also I'm unable to sign out.  You can contact me for any debug info if you need  Edit: it seems that problem is fixed,  but there is no option to paste copied text without selecting something",3,com.workflowy.android
Chris Waterguy,"Seems to have improved, but still a bit laggy. But no reason to use this Ap, as HandyFlowy has more features and is at jest as wick, and just opening the website in the Pyrope browser is much faster than either (and has night mode). (And a top: It's faster yet to bookmark a specific sub-Workflowy in a browser, and load that instead.)",3,com.workflowy.android
Stephanie Fong,"I love this app, but the broken drag feature has made the mobile version a pain to use. It's been a while now but I still hope it's fixed soon.",3,com.workflowy.android
Ayooluwa,Need sharing functionality and dark theme.,3,com.workflowy.android
NoSpam NoJunkMail,... and internet for this to work. Too bad as it looked promising.,3,com.workflowy.android
Walid Ginawi,Simple and easy to use and accessible in PC. But how  come I cannot exit the app,3,com.workflowy.android
sammstein m,"I do like the app itself tho. But please, add a way to exit it for God sakes lol",3,com.workflowy.android
Christopher Neuhäuser,"No matter how good, syncing with Google Tasks is a must have feature, which is probably why most apps of this category have this feature.",3,com.workflowy.android
Alicja Johnson,"The interface is really visually unappealing, and the desktop version is a lot better than the app.",3,com.workflowy.android
Charles Slominski,"Need to add support for copying & pasting text! Its absence seems more like a bug than a forgotten feature.  Marking an item as complete is unnecessarily difficult - feels like it should be a 1-touch operation, but its not.  WorkFlowy in general is a wonderful tool, and the android app is very good at displaying your content. However, editing content feels clunky and cumbersome.",3,com.workflowy.android
Rasid E,"The website is great and my go-to app for all kinds of planning, the app not so much.",3,com.workflowy.android
Franz Lozada,The concept is great but please improve navigation,3,com.workflowy.android
Indra El Firasy,Will give 5 stars if I could share the lists,3,com.workflowy.android
Homero Fonseca,Exit when the user press back in the main screen on Android would be fine for example.,3,com.workflowy.android
Martin Borromeo,Otherwise maybe its better than other outliners out there,3,com.workflowy.android
Jacob,"Workflowy works great on the Web, but on Android I can't export/copy lists, only individual list items. And the back button quits the app instead of returning to the previous page. Argh!",3,com.workflowy.android
steven avery,"Sign up form doesn't verify match on confirm email field, so why include it? Back button not working in main activity.",3,com.workflowy.android
Dr. Diptanshu Das,"All you can to is to record bullet points and subpoints, freely sortable and taggable.",3,com.workflowy.android
John Ghormley,I love your app on both Google Chrome and my Android. But it has some real drawbacks on Android. Can't share items and I have to turn my phone off to shut the app down.,3,com.workflowy.android
Miles Bailey,"Adding hashtags is buggy, in tandem with SwiftKey, hashtags semi-autocomplete but never quite right. SwiftKey isn't the problem, it behaves fine in other apps. I love workflowy on the Web, app experience pales in comparison.",3,com.workflowy.android
Jonathan Polak,Use persistent pull down notification to provide quick,3,com.workflowy.android
BC,"I enjoy Workflowy is perfect for if I'm at a computer. But most of the time I want to check things off a list, I'm on my phone. On a phone, the app is basic. I do wish there were check boxes next to each item so that we could quickly ""complete"" tasks with one tap instead of two. Google Keep allows you to hide/unhide checkboxes. I also with there was a widget that let me have a window into one or all of my lists. Hope the Android app keeps improving at the pace the web app is.",3,com.workflowy.android
A Google user,"For whatever reason, tagging works horribly on my phone.  I've tried both the stock keyboard and SwiftKey keyboard and anything I preface with ""#"" or ""@"" never resolves correctly.  EXAMPLE: In SwiftKey, if I type ""#tag"" and hit space, it gives me #tag#tag.  If I do the same with the stock keyboard, it automatically removes the hashtag.  I tried to duplicate this issue in other programs but they work fine.  Also, saved searches would be nice (like the starred pages on the web).  Otherwise this seems to work as well as expected.",3,com.workflowy.android
Suzannah Porter,"But the need to be able to increase or decrease font size is what keeps me from using it. I used it all the time on a desktop, but I need something smartphone-friendly. Until I can increase the font size I can't use it. Like a great many people, I have astigmatism.",3,com.workflowy.android
A Google user,"Works well, just don't make any mistakes  since, for some horrible reason, the author took out the ability to delete nodes...",3,com.workflowy.android
Piotr Jan Gwizdała,"I love Workflowy, but for a paid subscription there are not enough features. You need to add text colours or embedded images.... I'd give 5 star if those 2 were in and cancel my Evernote and Todoist subscription.",3,com.workflowy.android
Sebastian Dörner,No Google+ login as on desktop :(,3,com.workflowy.android
Sam Damon,I think it's really just the website in app form. There are no differences.,3,com.workflowy.android
Saurabh Mishra,Application doesn't close/exit on note 4,3,com.workflowy.android
A Google user,I really wanted to like this App.  It is a pain having to log into your account each time you want to use it. Once you launch the App you have to hard close it before you can do anything else. Does not automatically save your lists such as either Google keep or Google docs.,3,com.workflowy.android
Ariesz Pratama Putra,Great web app! No so great android app.,3,com.workflowy.android
Emilia Simmons,"The controls feel a bit clunky, and there is no widget. Something as simple as a widget that would display matches to a search would be amazing, but the app is pretty mediocre. Workflowy on the web I'd AMAZING, however",3,com.workflowy.android
Nathan,This app? Not so much. Needs a lot of improvement in the UI department and also enable Google signin,3,com.workflowy.android
Sam Rowley,Please can u make the app work on my nexus 9. Android 5 lollipop,3,com.workflowy.android
Daniel Kristiansen Cash,Needs a visual update and the user interface also needs some work to make it easier to use on mobile devices. A cross between Trello and WorkFlowy would be perfect.,3,com.workflowy.android
Ankit Mittal,The webapp is much better in terms of use experience but it needs more work on Android side of things. Small things matter - ability to exit gives user the satisfaction which clicking home button to exit doesn't. Interface feels too Web like and doesn't give the feel of a native app. Will these limitations stop me from using no but will they annoy me - yes.,3,com.workflowy.android
A Google user,"In the market of to do lists and mental notes... this one is very different, and that is good and bad.  I'm not sure that I like all of my thoughts being on someone's server with no encryption option...",3,com.workflowy.android
Walid Ziouche,The concept is good but I wish it uses android native UI elements instead of a webview...,3,com.workflowy.android
Ryan Ockwig,Disappointed that the fix to the back button issue was to stop it from leaving the app.,3,com.workflowy.android
Nat Welch,So glad to have an official app. But I can't figure out how to mark things complete and the app crashes often.,3,com.workflowy.android
Tianyi Lu,"Pressing the back button causes the app to crash. Additionally, missing options such as being able to change the background (white text on black).",3,com.workflowy.android
Alok Karandikar,It' looks like a direct port from its iOS app. I'd have loved to have it in Holo flavour & more touch friendly. I hope developers fix it in upcoming versions.,3,com.workflowy.android
Ning X,"When tapping a different part of the screen to move the cursor there, keyboard collapses and I have to tap again to reopen the keyboard. Essentially I have to tap twice whenever I need to move cursor directly to a different location. Please fix it so that the keyboard stays open",3,com.workflowy.android
Veena Manikprabhu,"No exit button, won't allow black backgrounds to save some battery life, poor design makes going back& forth the lists a pain.. Tags are saving grace in search.. Export option missing, have to wait for daily mail sync. Thank God there's offline allowed now, need alarms/reminders with task... Somehow must provide an option to link with calendar.. Else this is less use app",3,com.workflowy.android
Philby1,Had this on for a while but couldn't figure out how to do anything with it. Just ended up with a load of dots on the screen and no way to delete them. Gave up in the end. Needs some good instructions.,3,com.workflowy.android
Jc Global Solutions,Pls make it load faster at startup by removing the unnecessary splash screen with workflowy logo each time I open the app. Thank u,3,com.workflowy.android
Cynthia Valdez,Wish they would enable reminders. It is the only reason that I don't use Workflowy more often. I also wish that the android app had all of the features of the web version. As it is the android app is pretty limited. And there are no widgets. I hope this gets addressed in future releases.,3,com.workflowy.android
Pete Mauro,Love Workflowy but this app ignores all mobile design best practices for font size and button sizes!,3,com.workflowy.android
Brian Bordley,I was told I could outline my book in this app but how do I share or get my book notes copied out of the app?,3,com.workflowy.android
Prakhar Asthana,"Not a complete app. Lacks certain features 1. No widgets for Android 2. No 
dark mode",3,com.workflowy.android
HitSnapper,"Laggy, unintuitive.",3,com.workflowy.android
aflam4yaa,برنامج ملاحظات بسبط في أفضل,3,com.workflowy.android
vincent yang,"nice concept, not working though.",3,com.workflowy.android
Аккаунт 1,Даты неудобные,3,com.workflowy.android
Vanlalngaia Chhakchhuak,Good,3,com.workflowy.android
Jennifer Dedie,"Almost perfect. It may seem like a minor thing, but checklists deserve checkboxes, not bullet points. I would love the option to change the bullets to checkboxes. I also wish there was a way to select/delete multiple items at once. ""Select all"" only selects all the text for one item. This makes it tedious to delete multiple items. Other than that, this is exactly what I was looking for! I can copy a list from the internet and paste it right in, and it makes the individual items for me!",4,com.workflowy.android
Femi Fadeyi,"Works great for to-do lists and outlining ideas. It's easy to use and consistent on all platforms, and has become an indispensable tool for me. On Android, I have an issue where it doesn't refresh / sync with a change I made in the browser until I close the app an restart. Notably, i haven't had an issue with this on my iOS work phone.",4,com.workflowy.android
Johnathan,I hate that everything is software as a service now. It's so annoying. No one should pay monthly for a list app. It's ridiculous. Give a one time pro option with unlimited lists and user backups. The problem with all software as a service models is that eventually the developers give up on it and everything is unusable. Give us a pay once option with offline backups.,4,com.workflowy.android
Nate Droppo,"By far the best personal organization app out there. No question. I just wish it had an API to integrate with Alexa, calendar, etc.",4,com.workflowy.android
Pham Ha,This app is awesome and I can't be without it every day. There is only one downside though: it boots a bit slow on my Samsung phone. It takes about 5 - 10 seconds just to write a short note that causes a bit of disruption to the train of thought. ️🤔️,4,com.workflowy.android
LaVince Simmons Jr,"Loved the app until the pop-up started. Still like it, but thinking about looking elsewhere. The only reason being how annoying the pop-up is",4,com.workflowy.android
Zack Moxley,"I couldn't live without this app. Incredibly simple, equally useful. Unfortunately, the app's interface isn't nearly as intuitive or functional as the desktop version, but it's still handy.",4,com.workflowy.android
Andres Grijalba,"I like this app a lot. Please, improve sync between web and app. It would be also useful if you add an option to delete all completed tasks.",4,com.workflowy.android
Co Paloma,Really love it. Especially the android version is slow to load and react. Else I would give it 5 stars. You can't quickly and easily add an item to a certain list.,4,com.workflowy.android
Turjo Turjo,"Good app but i think developer should care about improving the UI and also add some widgets. I think UI can be better. I can't hover on with a touch screen, so there should be a way to show and use the options showed when hovering on a bullet on a pc. In my phone, though i have only 3 tasks (not fully used my screen) i am able to scroll. Scroll an empty space. I don't like that. All i typed are about minor things and if you fix them, it will be perfect 😊 i typed it because i care about your app. Overall i liked it.",4,com.workflowy.android
Lars Antrack,"Simple but genius. Not as feature rich as other note taking or task managing apps but the idea of an infinite document that can zoom in and out and let's you share each section with others is just awesome. I mainly use it for agendas, note down ideas, create basic task lists. Some features I would appreciate: reminders, calendar integration, markdown support, attachments, tags overview.",4,com.workflowy.android
Henry Todd,"The defining feature is the infinitely zoomable outline, which works well in the app. It's a great companion to the website. Only fault I can find is that the ""note"" field you can add to an item (which becomes a long body of text when you zoom to that heading) only supports bold/italic. I wish it supported markdown.",4,com.workflowy.android
Mori Faye,"This is exactly what i needed. It's easy to add things and move them around. other todo apps seem to have a whole song and dance to add a task when I really just need an outlined list. But if you could add an ""uncheck all"" feature and a dark/night mode it would be very helpful.",4,com.workflowy.android
Julie Ghostlaw,Please add a Todoist integration and I would love to make this 5 stars! Great work!,4,com.workflowy.android
Brett Hoffman,Amazing app - very highly recommended for taking notes or organising thoughts. Immensely frustrating enter no longer adds a new line. Now you have to move your fingers up to hit the + and tab in all the indents to get to where you were just to add one extra note. Completely destroys the work flow - please fix!,4,com.workflowy.android
Grant Leacox,Clarify your ideas. I don't give reviews often but this is worth it. It is simple and effective and I use it often when I need a way to stay organized with my thoughts. Versatile enough for project outlines or just daily to-do lists. works better on a laptop though.,4,com.workflowy.android
Arjun Raj,"Four stars for the idea. It is supposed to be infinitely nested lists. But those who are here for a free app be warned that only 250 bullets for free per month. So if you are attracted at the idea of ""offloading your brain"" the 250 free bullets wouldn't really be anything is you are looking to puts all your information on a topic etc. Upshot: it's mostly a premium app.",4,com.workflowy.android
Paavan Bhavsar,"To-do lists are naturally nested! Such a simple idea, but has revolutionized the way I take notes. Really needs a widget though, it is crucial to be able to see a node and its children on one of your home screens.",4,com.workflowy.android
Virgil Grandfield,"Indispensable. Easy to use. And with tags and other features, you can use it to design nearly any kind of workflow and searchable wiki you want. It could be made a little better with date and time functions.",4,com.workflowy.android
Erickson Muchiri,"very awsome app.. ..the only thing that bothers me, i just cant browse through the nodes and traverse them without having to be distracted by onscreen keyboard pop up every time you want to expand a label to a node or something... ...a read only mode would come in handy, or double tap to edit.",4,com.workflowy.android
Dahn Carter,"Love this app! I have executive dysfunction and this helps me with everything from weekly and project planning to planning out stories and knitting! Please add the ability to link words in text to additional reading within text (jump-to-word links). Please allow for easily shareable files, like documents instead of open tabs, so i can type up an astrology chart or recipe and send it to someone without it linking back to my personal stuff. I cant wait to see what you do! Ty!",4,com.workflowy.android
Ron Hunter-Duvar,"What a disaster! Used to be great, but the latest update has made it unusable. Can't find my lists and when I do, can't add and remove things. Blank lines are now filled in with ""Untitled"". Please revert!",4,com.workflowy.android
Mark Pezzo,I really like the web app (which is what I use 99% of the time). The only thing that bugs me is that you can't always combine two bullets by deleting from the beginning of the second one. Don't know if that makes sense but it's something that can easily do in Word.,4,com.workflowy.android
Tillmann Brodbeck,Really nice Programm. 5 stars will be possible if the horizontal mode works bug free and it would also be nice if there would be less space (on top and bottom) left black in normal mode.,4,com.workflowy.android
Kunal Bedse,"Excellent, simple to use app based on a simple yet powerful nested lists concept. Needs to have reminders and calendar integration for it to be 5 stars.",4,com.workflowy.android
Manish Maity,The app is great. I would love to give it 5 stars only if it had an option to delete the notes. We can only hide our past notes. Please let us have the option to delete notes so that I can permanently stick to this app Uninstalling it for now. Nevermind,4,com.workflowy.android
Dmitry Krupenya,"Great app for making lists on the fly or even mapping out complex projects. If they added dark mode, this would be better the the Transno App. Still, a great app.",4,com.workflowy.android
Hila Cohen,"Graet quick simple accessible tool to write stuff, and let your mind forget about it. Too bad there is no time or date option to schedual the lists.",4,com.workflowy.android
K M,"WorkFlowy founders! I urge you to look at the 'Quick Dynalist' app & the 'add' widgets of Evernote, Trello and full-blown widgets of Evernote, Orgzly and Business Tasks and come up with your own synthesis of all their best ideas... at leeeeast a quick-add-note widget asap. Or explain to me, why is it not important. Instant 5 star, then. xo",4,com.workflowy.android
Ashwini Shah,Somewhat like the Microsoft PowerPoint app's UI on Android. Bringing pure dark mode in would be more eye pleasing.,4,com.workflowy.android
Naqib Samlan,"Great, minimalist note-taking app with cross platform convenience, but wish you can add an interactive widget that we can directly edit on from the homescreen, thanks :)",4,com.workflowy.android
Ben Jackson,Very nice minimalist interface. One question for the developer: any plans to make a widget for android users. Would be good to have a to do list on my homepage without having to open the app.,4,com.workflowy.android
Ahmose H,"Very nice but I prefer Joplin because the categories are clearer, it is easier for me when manoeuvring, and enables image attachments.",4,com.workflowy.android
Walker Ng,Basic listing apps. May not have the function that I need for visualisation of the items I have in the list. Good enough list app I suppose.,4,com.workflowy.android
Aman Majeed,Loved the experience online. Pro mode is very expensive for me. Also needs an option to backup to gdrive too.,4,com.workflowy.android
Akash Masirkar,Please add functionality to show newly added tasks on the top. Else the app is great. Want to rate it 5 star but eagerly waiting for this feature.,4,com.workflowy.android
A Google user,"Icanbea satter brain, and am very forgetful. I am,owever good at keeping things organized. Sogos really helped me with even the little things like whaeds I take,ited of having to remember EVERYTHING, O or uace a bunch of papers everywhere.hashelped me quite a bit. Love it",4,com.workflowy.android
Yinka Adeniran,Great app to organize your ideas... I will raise my rating to 5 stars once I can attach document and images to my notes....,4,com.workflowy.android
Chang Cheng Hwee,Looks good! Would like to be able to delete useless nodes instead of just make it disappear.,4,com.workflowy.android
Seyfi Cem Baskın,I cancelled my pro subscription and got immediately downgraded instead of using it until the end of my paid pro cycle. Wasted time and money.,4,com.workflowy.android
Smith T,"Wonder if Dev gonna redesign or upgrade the app UI, to make it more appealing and attractive. It'll feel great to use.",4,com.workflowy.android
A Google user,"when opening a list, make the title of the list smaller. or make an option to resize it. premium user here.. thank you",4,com.workflowy.android
yazeed ayaat,"Really useful application 👍, a little bit more customisation options will be super, like theme and font styles",4,com.workflowy.android
A Google user,I must admit there are times when you really need lists in your life...this app is perfect for that.,4,com.workflowy.android
yaniv steiner,great! the only reason i didn't give it five stars is because it's missing a color highlighting feature,4,com.workflowy.android
Jeauxeph Shadeaux,love it so far. Not overwhelmed with a huge interface to learn.,4,com.workflowy.android
Ebrahim Razi,"Very good app. But evey time I add a new item, text size returns to default.",4,com.workflowy.android
Alen Puaca,"Great simple system, but need some text formatting and images",4,com.workflowy.android
Bill Tilman,"Great tool, simple to use, cross platform, very capable.",4,com.workflowy.android
Brandon Authier,A great nested list application. Does the basic things I need to keep track of.,4,com.workflowy.android
Markus Weilguny,great list app to replace all others. some offline sync issues,4,com.workflowy.android
Alexandru Dogaru,Best app. Simple and good keyboard shortcuts.,4,com.workflowy.android
BFCB C,Best app . It's amazing app but load slow fix fast load...,4,com.workflowy.android
David Rossiter,An excellent list manager. Add due dates and I could give it 5 stars.,4,com.workflowy.android
Martin Růžička,I used to use Google Keep for to-do lists and notes. This is better.,4,com.workflowy.android
lkKDsPmE odLZv9Im,Good but needs an easier way to check off tasks in the app,4,com.workflowy.android
Optimyst,Better than notion on phone,4,com.workflowy.android
Evan,"Great app, but no animations like on desktop",4,com.workflowy.android
Raja Sekhar,App is great except for items limitation for free users,4,com.workflowy.android
Parwaiz Jan Iyub Jan,Could improve user experience on mobile app.,4,com.workflowy.android
Michal G,"App is fine, lacks the widget!",4,com.workflowy.android
aerxi lyngdoh,The UI needs to be a little better.,4,com.workflowy.android
Dan Hon,Simple & beautiful.,4,com.workflowy.android
Sunil Veluchamy,Very good app for outlining.,4,com.workflowy.android
Alec Hudson,Why does it ask me to upgrade every time I enter the app...,4,com.workflowy.android
William Cobb,I like this better than mind maps,4,com.workflowy.android
Jay Snelson,Does a good job of organising thoughts,4,com.workflowy.android
LifeOfWorld,can't login please advise,4,com.workflowy.android
Burt Madsen,"good, but too expensive...",4,com.workflowy.android
Sammy Banning,Simple yet effective,4,com.workflowy.android
Hain Naung,I enjoy but nothing in life is worth 5 stars,4,com.workflowy.android
D Starr,i love this app.,4,com.workflowy.android
62CF RIJO,good serve the purpose ..,4,com.workflowy.android
Dao Fo,"Good, log in.",4,com.workflowy.android
Albert Williams,So far so good.,4,com.workflowy.android
Anoop Prasad,So far great,4,com.workflowy.android
Simon Cohn,ok,4,com.workflowy.android
Lucius Menezes Villar,"Simples e objetivo, gostei bastante. Seria legal fosse possível pinnar as tarefas na área de notificação do telefone",4,com.workflowy.android
Lee Randolph,The Website gets five stars.,4,com.workflowy.android
Black Flower,Basic.,4,com.workflowy.android
Francisco P,Sería mejor si fuera gratis,4,com.workflowy.android
Ngabo Kevin,Nice !,4,com.workflowy.android
Erwin Bes,"Eenvoudig alles bijna alles, zoals gedachten, uit te schrijven. Heerlijk, eigen gemaakt binnen een week. Ook voor repeterende acties.",4,com.workflowy.android
Mark Charbonneaux,Thank You.,4,com.workflowy.android
Steven F,"Workflowy is great. But this app doesn't even work for me. Every time I try to login it gives me an error of """"You must be online to do this. Please check your connection and try again."" I've tried on wifi, 4g, restarting, uninstalling and reinstalling, but nothing works.",4,com.workflowy.android
San Man,"yes. best, easy checklist with good features.",4,com.workflowy.android
Sam Sihle,great,4,com.workflowy.android
Ademola Radiantlife,very helpful,4,com.workflowy.android
Ryan O'Sullivan,needs widgets,4,com.workflowy.android
Victor Tumwine,Can't Exit App,4,com.workflowy.android
Levan Bokeria,great app.,4,com.workflowy.android
Omid Movahedian Attar,"please, add a feature which opens Google calendar to create an event or reminder by the name of the task.",4,com.workflowy.android
PJ Zoulin,The new version of the app is worlds better,4,com.workflowy.android
Abhishek Singh,"Great app that helps me organise but a few quirks: 1) Kinda slow to open. 
2) The back button doesn't do anything. It should take me back a level. 
Also unrelated but pls improve the UI of the web interface.",4,com.workflowy.android
A Google user,"Update: App was messed up, but logging out and back in fixed it. Original 
review: App now broken, shows blank page, locks up.",4,com.workflowy.android
Angela Hales,"I've used the app for five years. Love it. But now I'm asked to log in but 
the keyboard quits before I can enter my details. I've cleared the cache 
partitions of my S8 but it hasn't resolved the issue. It looks like it's 
the app. Please apply a fix for this issue!",4,com.workflowy.android
Bryon,Nice for organizing simple lists.,4,com.workflowy.android
Meet Vekaria,"Add all the functions in Web app (exporting, copying, undo/redo, etc) plus 
add reminders, easy tag integration, easy tag list, dark theme (for free - 
for energy savings sake, keep other themes in paid version)... Bugs - 
exporting in formated version doesn't keep 'enter's and spaces, typing in 
Android version skips spaces, Android typing doesn't capitalise in 
starting... Edit: finally a nice UI",4,com.workflowy.android
Giuseppe Pagnoni,"App for Android is very good. But why it keeps asking me to insert my user 
ID and password to login. Every single time I open the app...",4,com.workflowy.android
vladimir velinov,"Good app, but I'm missing the Duplicate function that is available on the 
web site",4,com.workflowy.android
Weston Hartman,"Best thing to organize your life! I have two main bullets: Work and Personal Work has nested bullets: to dos, meeting notes, notes, etc. Meeting notes can be shared easily and the search function allows we to reference things in a second! My Personal bullet is all important notes, to dos, etc. Life is just an ongoing to do list to me. I found this app in college in 2011 and have been using it for the past ~10 years! It is clean and uncluttered exactly what I need. Highly recommend trying it.",5,com.workflowy.android
Dee Fense,This all-purpose app is impressive and often comes in handy so much. It's so nice to have a mobile counterpart to the desktop or web version. You can give structure to your notes. Moving items around on a touchscreen can be a little tricky sometimes though.,5,com.workflowy.android
