Reviewer name,Review,Rating,Package name
Jesufemi Jesufemi,"My 94 dollars is being held by appcoins!!!!! Return my money now!!! I sent my 90 dollars from Appc- credit Wallet to my friend's Ethereum wallet and he hasn't received it till now, help!!! Where's my money??? I have attached screenshots of my transactions, sent to your emails, no reply till now!!! Is that how you're stealing every user's money all the time?????",1,com.appcoins.wallet
Vansh Patel,Dear Appcoin Team. On your apptoide store it still advertising 25% bonus/CashBacks but honestly you aren't giving... When I was abt to reach 25% then you downgraded incentive leval even we didn't know that. Now getting max cashback is 20% that is also equals to 16.66% because we don't get cash back on utilising Cashback. Please dont do this... Came to 20% from 30% ... Bad bad bad bad bad Also I feel you guys removed telegram channel,1,com.appcoins.wallet
Ioana Bukhari,I got blocked for no reason. Common unusual transaction for an in-game purchase???? Support doesn't even reply to my messages. It feels like the app was made by teenagers who have no idea how to run their business.,1,com.appcoins.wallet
草-Sama's Retired Apostle,"lmao, The fact It takes So much Extra money and even takes the bonus that we got! LoL I recommend you guys to recharge for the cheapest one everyday! If you Recharge the expensive It will take like half of the same amount you were gonna Recharge!!",1,com.appcoins.wallet
Baijayanti Das,Don't install this app.. it's fraud application. This application cheat people. My wallet block . Why I don't know. And my money was deduction every day. If u add some money it cannot stable . it's automatically deducted. Very disappointed application I can not use my money because my wallet block and I mail this appcoins 'yum' but not any reply. Now my wallet was blocked and my money was every day automatically deducting .😡😡😡😡,1,com.appcoins.wallet
Ibungohal Singh,This app help team not support and not respond any queries. After install this app I have registered my card details before OTP they they deducted money from account. 3 times I have tried 3 times debit money from account.😡😡😡. I want to know about that before OTP how to debit money from account,1,com.appcoins.wallet
Brandon,"I had gotten to the 25% tier weeks ago, woke up this morning and I was suddenly at the 20% tier with no explanation. Now I have to spend more money to get back to the 25% tier, but what stops them from kicking me back to a lower tier again? Messaged them in the app 9 hours ago, no reply, so I am here to warn others to be careful of this app, their practices are very sketchy.",1,com.appcoins.wallet
Tusaro Snow,This app should be removed. I will tell you how it works the first transaction will always work. This app will wait for you to do a higher recharge and as soon as you do it the wallet stops working. Beware i lost 3k rupees here.,1,com.appcoins.wallet
Fardeen Afridi,My transaction was failed several times so I issued my problem with a valid ss to the concerned team but my issue was not reached out untill yet and it has been more than a week now. Really disappointed with the service they provide,1,com.appcoins.wallet
David Samuel,Im not very happy with this app I was charged 19.99 and didn't receive anything. Ive messaged the admin to get a refund not a word. they took my payment from my pay pal for a 3600 gem combo-Q lords mobile pack. And even they are confused by this because my acc didn't receive this,1,com.appcoins.wallet
SURAJ KUMAR,Don't use this app. No customer support system. They blocked my account after adding money in wallet. I sent mail also mention in Conversation section but i didn't get reply.,1,com.appcoins.wallet
Bash,"i got 30% on this app a while ago and it was said once you get 30% you wont ever lose it so i spent so much money to get the 30% and now they have took the 30% off me and am on 15%, they lied and wont do anything about giving me my 30% back what they said you WONT ever lose! i do not recommend downloading this app! its false advertisement!",1,com.appcoins.wallet
Anwar Noprizal,"Not easy to use, i have tlo top up and cant use that top up money for buying the diamond !!! I hope this app get some update for ""login with google or anything else, then no have validate anything reason for use that top up money""",1,com.appcoins.wallet
Hriday Sarma,This app is a scam. Do not recharge in this wallet. I recharged 1000 for buying diamonds in mobile legends . It showed payment successful but i didn't get any diamonds in mobile legends. Lost all my money. This app should be banned from play store.,1,com.appcoins.wallet
Ajay Kumar,Noy able to use appc-c in games purchase. Always showing an error occured. Resolve this so that i can increase my ratings. No response from them. Very bad..,1,com.appcoins.wallet
Em Jay,In app purchases stopped working all of a sudden... was fine for first 2 purchases... customer support doesn't respond for 4 days and counting... please don't use this app,1,com.appcoins.wallet
shubham Agrawal,Why are my credits keep on reducing automatically. What the hell is this going on with this app. No use of doing apps for credits if the credits will decrease automatically.,1,com.appcoins.wallet
Stuart B,Won't let me top up or buy diamonds on my game. Tells me to contact you but its impossible. I will now miss out on the bonus pieces I would of got from the packs today. I even called my bank and there is nothing wrong that end. Will be looking for a new app.,1,com.appcoins.wallet
Low-Budget Android Gaming,"This app just stopped accepting PayTM as a way to top-up money. Bring the option back please, cause it was very convenient for me as i don't have PayPal",1,com.appcoins.wallet
Khagemba Samom,My app coin credit got blocked and it says to send my wallet address to their email but still no response . And my wallet still blocked.. Your customer service sucks.. See it to my problem or give me back my money.. You fraudster app,1,com.appcoins.wallet
Rhys Marshall,Been over half a year now for customer service to get back to me about not getting bonus points for purchases i made they did admit they should have tho but couldn't say why they didn't gave in after messaging ever few days for months was told they would definitely get back to me still waiting,1,com.appcoins.wallet
Opulence 2,"Worst app ever it wouldn't even let me top up my wallet through PayPal, tried to contact customer service but they didn't even respond, google please take this app down before other people like me lose their money",1,com.appcoins.wallet
No Chill Code Chill,My App coin credit got blocked due to unusual transaction and i did not unusual transaction. I tried to contact to their customer service no reponse from them. What a trash bin service.,1,com.appcoins.wallet
arghie sibangan,I lost my wallet balance when app suddenly uninstall i didnt back up yet the wallet how to recover it,1,com.appcoins.wallet
Arjun R S,I am unable to play games App keeps crashing My device samsung a 70,1,com.appcoins.wallet
Kedovituo Peseyie,Please fix this Application...lots of errors with the payment process and Account switch..plus the backup. Fingerprints..nothing works,1,com.appcoins.wallet
kings of nashik,3rd class app don't use and don't put your money in it . It still your money time to time. Check your balance you notice balance is decreased don't download it. Report this app guys on huge basis.,1,com.appcoins.wallet
Birosh Kshetrimayum,"Exorbitant pricing for payment modes available in India. Not many have paypal account, dude.",1,com.appcoins.wallet
singh saab,"Fraud, don't install this app. Money lose, can't withdraw money.",1,com.appcoins.wallet
Zahir Miah,customer service is the worst. they would not reply to you when there is a valid issue going on. What others are saying is true. All is a sudden your discount will disappear. There will be no answer from support,1,com.appcoins.wallet
Bossb1tch Bite me,"Stop down grading bonus% on purchases or credit, you say coz it down to games thats bull coz LM is one off most popular games people spend on soo wheres all the 40% on that lol. Last thing you want is to lose there custom and won't be long till you lose alot if this keeps happening..",1,com.appcoins.wallet
i ran out of clever names,Honestly very inconvenient. Easy to use use but very difficult to even begin using. One of my wallets were blocked for no reason at all and i have yet to be unblocked. I already have some credits there which is now just sitting there. I contacted the team to which they replied and asked for my address. I gave them my address as asked however it has been a day since then with no reply at all. There was no mention of how long it would take to resolve the issue.,2,com.appcoins.wallet
Eunoia Ye,The payment is not working anymore please fix this issue,2,com.appcoins.wallet
S E,"The app is great, and works well, but the bonus credit is a scam. The app creators set target amounts of money required to reach each level of bonus credit. However, despite reaching these targets, the app creators continually raise the amount required for the bonus credit. This then bumps you down tiers, now requiring a whole lot more money to reach the same bonus credit milestones you had already reached..",2,com.appcoins.wallet
Erwin,"I cannot top up my game (MLBB) it tells ""oops! The server are on fire""",2,com.appcoins.wallet
Wang Sherpa,"Can't even top up, keeps failing..",2,com.appcoins.wallet
Janelle,"The app is good, I had problems with it in the past and uninstalled it. I recently reinstalled the app, however my wallet appears to be locked. Followed the necessary steps by sending the required information to the support help. Yet I'm still waiting over 12 hours to get a response. This is unacceptable",2,com.appcoins.wallet
Prince Junior,They have a bonus system and everytime you work your way up to max they drop you down. For instance i used to be 30% cashback then suddenly dropped to 15% with a 25% max. I spent my way back to 20 and then dropped to 16% a week ago. They do that often with no explanation after you spend money to get to a good cashback percentage,2,com.appcoins.wallet
Anto Kurus,at first its good with bonus and etc. but now i cant top up with my linkaja. whats going on with it?,2,com.appcoins.wallet
P.k Singh,This is most unsatisfactory app. The query and problems not listening by supporting team. I have recharged Rs.188 but no balance come for diamond recharge in game. I sent also mail but no reply. Donot use this app.,2,com.appcoins.wallet
Rajesh,UPI payment charges are too much and can't use my card always says error occurred. Otherwise the app is good.,2,com.appcoins.wallet
Irul Anwar,No Google Pay optional even mobile legends reference your apps to used it,2,com.appcoins.wallet
Mrinmoy Das,"Not able to make payment for diamonds in mobile legends....previously there was no problem but now for 2 weeks, an error pops up while trying to make payment in game.... Kindly fix this error... And i also tryied to contact ur support but i can't....",2,com.appcoins.wallet
Udit Kandari,I recharged to appcoons wallet but cannot add diamonds to mobile legends,2,com.appcoins.wallet
Joseph Thiek,Suddenly I can't recharge anymore,2,com.appcoins.wallet
God_speed - YT,"This app is fake, i top up 190rs in app After i am not getting to send money to friends its showing error, dont use this app",2,com.appcoins.wallet
Jitesh Thakker,I have got money in my google account can i transfer it to the wallet? Please help I have got loads of money there . If I can't recharge mobile legends how will it happen,2,com.appcoins.wallet
Von Leviste,"my discount on purchasing diamonds returned when i started using this app.. i just went on vacation for a week. return my previous discount rate, and i will give you 5star",2,com.appcoins.wallet
Rohan,Its an excellent app. Unfortunately it us not working anymore ? Can someone fix it ? Is there some information to be provided to the customer regarding why its down ?,2,com.appcoins.wallet
______________,tried the support team but not loading. why is my coin always decreasing-_- my recharge is slowly cut downed and making a huge lose on my money. why do you guys have to do us bad like that? why? why?,2,com.appcoins.wallet
muhammad mohsin,suddenly it stopped giving bonus ... we spend money and suddenly it misbehaves and customer services say they can't do anything .. it happened on many wallets .. if you want to grow and good ratings then grow up yourself,2,com.appcoins.wallet
Athio Chachei,"I haven't come across any transaction issues but the thing is, they are making too much profit . The charges r far too much . That's the issue, middle class people face.",2,com.appcoins.wallet
Dileep Chandra,"It stopped working, paytm blocked ,paypal doesnt work, how am i going to pay, debitcards and credit cards wont work",2,com.appcoins.wallet
Shivam Rai,I have made a payment for diamonds but they haven't been deposited in my account yet ( diamond) can u tell me how much more time will it take? Last time it was really quick but now half n hr passed but still no diamonds why so?,2,com.appcoins.wallet
Wakakak Kakakak,Slow .. it says creating wallet address... How long.???,2,com.appcoins.wallet
Soule,Good alternative to in_game purchases however the support is really lacking,2,com.appcoins.wallet
Clashof King,This app isn't working.. I can't buy or purchase appcoin .. it's not working,2,com.appcoins.wallet
Priya Maro,Nice app but making charge too much,2,com.appcoins.wallet
Shubham Singh,I didn't get the free credit without in-app purchase,2,com.appcoins.wallet
Greater Mad,Need more payment method like Google Play Card,2,com.appcoins.wallet
Mythar Ju,"I will like to request for Google pay, phone , Paytm etc..",2,com.appcoins.wallet
Vivek Dangi,There is no option for relogin and i lost my 50$ balance.,2,com.appcoins.wallet
Atul Lakhanpal,Sky high rocket pricés for UPI Payments.,2,com.appcoins.wallet
Jeannel Ansing,how do i earn money in this app?,2,com.appcoins.wallet
Mohon Teron,I love this app,2,com.appcoins.wallet
Taka Phom,Why their is only two payment gateway Why can't i use paytm or google pay,2,com.appcoins.wallet
Rohlua jr 7,Why this app need to download to recharge Mobile legend Bang bang,2,com.appcoins.wallet
Dodo Rocks,Not workong now in igg plese check and update plese,2,com.appcoins.wallet
Ann burke,Do not know much about this app yet,2,com.appcoins.wallet
Mŕ. Twëėt Chännęl,Why do you remove the paytm payment?,2,com.appcoins.wallet
Keith Pelonio,Why gcash is not working?,2,com.appcoins.wallet
Ganesh BCA A,Sir how to restore my wallet after deleted it???,2,com.appcoins.wallet
mamad ma,how to login my old number in app,2,com.appcoins.wallet
Ses sai Jun,Ok,2,com.appcoins.wallet
Joker Star,Hi bro,2,com.appcoins.wallet
Sinan Ck,"Its very good and reliable to make payments to banned games and apps. But they charge too much. Reduce the fee for upi payments, because they are the easiest and you will get 5 stars.",3,com.appcoins.wallet
Ricardo Cedillos,Great for saving money. However i used to get 30% back then they changed the system and then I got 25%. Then they changed it again and I only got 5% or something like that and was made to have to work my way back up again! I've worked up to 17% but still. A bit unfair. Regardless it's a great app,3,com.appcoins.wallet
M P,customer service response can be improved. i have lost my credits here numerous times and have had to start over to build up purchases to receive the top discount tier. I have lost a lot of money unneccesarily.,3,com.appcoins.wallet
Zomuankima,"I have a game called mobile legends since it was banned it india i can't recharge diamonds through google so i downloaded this to pay it and nothing happens. Can it be used on samsung? In my other phone which is redmi i can recharge it but on samsung, the payment that pops up doesn't appear. Please i need help",3,com.appcoins.wallet
Sudeep Gupta,"Today i made 2 purchase within 10min, one purchase was successful but in the other purchase, balance from my bank account was deducted yet i didn't received in-game currency",3,com.appcoins.wallet
Suprith,"How do I use this app for payment? When I try to use this app for payment, instead of this ...play store services popped up and I have already topped up some amount In this app. What should I do?",3,com.appcoins.wallet
Maru Tata,"I can't find paytm option. Plzz put paytm option again as it was before, cause some people need it as they don't have visa or master card to purchase.Developer, plzz kindly look into this matter. And lastly tnx...",3,com.appcoins.wallet
Sweta Singh,"I have heard too much about this app like it's good,legit and easy to use but the only problem I am facing is I can't use the redeem code option :| it always says invalid...App developer try to solve this problem...That's the only reason I am giving three stars.",3,com.appcoins.wallet
Yuvraj Thorat,If you are using Visa / PayPal it's usefull... I don't use either. Please add Rupay and direct payment system like Gpay/Paytm/phonepay...,3,com.appcoins.wallet
Dhearaen Kumaresan,I have trying to use Ml payment methods only with Google play on aptoid but it doesn't work and now idk how to purchase stuff. Pls help!!,3,com.appcoins.wallet
Himanshu Mech,I had added 150rs in my appcoin wallet but it didn't show in my wallet but my money has been debited from my account. I dont like that.,3,com.appcoins.wallet
karan singh,I reset my phone and history is cleared. Can I please give 0 rating. I would like to talk to someone from the business.,3,com.appcoins.wallet
Seun Owolabi,App deducted my money without giving me the verification code...pls help,3,com.appcoins.wallet
chipem rungs,Iam getting the feeling of this app being a scams cuz my balance is reducing as days go on .. or is there any reason behind for that to be happening,3,com.appcoins.wallet
Ankit Biswas,It was working fine now it's saying error Fix issue.,3,com.appcoins.wallet
Hemant Jha,for now it's good ...... but to be watch for nearby future,3,com.appcoins.wallet
Thunder rain,Can u please add google play balance also pleaseeee,3,com.appcoins.wallet
Saksham Mahadik,Please add Paytm option as soon as possible again,3,com.appcoins.wallet
Fadedorms Xploited,Removed Paytm payment option now I can't buy dias,3,com.appcoins.wallet
Namhang Subba,Nice app so usefull,3,com.appcoins.wallet
Krito X&Y,Plzzz add a patymm option too,3,com.appcoins.wallet
Watinungla Imchen,Its really good,3,com.appcoins.wallet
Sumen Tripura,Do Paytm wallet works? Yes or No.,3,com.appcoins.wallet
مرمر خضر,I think its Good or bad,3,com.appcoins.wallet
Simon Jamatia,Why there is no paytm option now,3,com.appcoins.wallet
Lihos Billai,PLZZ give debit options...,3,com.appcoins.wallet
saksham nagar,It's a Scam.,3,com.appcoins.wallet
Richard Silverio,No idea new user,3,com.appcoins.wallet
Izam Carnage,Good App but fail to sync with whatever games u had in Ur phone.. Have to outsource urself and DL APK which is troublesome since apptiode apps not working properly,3,com.appcoins.wallet
Genexix Naix,Excellent,3,com.appcoins.wallet
Loyal Lover,Excellent💯👍👏,3,com.appcoins.wallet
Stefanie Caruakino,"Si puedes compartir tu codigo ganas mas facil. Pero sino, no mucho",3,com.appcoins.wallet
Pekangwi newmai,Best,3,com.appcoins.wallet
:::Kaseh Mie:::,👍👍👍,3,com.appcoins.wallet
Sekhar DC,It is a good wallet for game related purchases. Promotions are good. The support team responds to issues. The only negative point is (abnormally high) charges for UPI payments. It is crazy.,4,com.appcoins.wallet
Christopher Wood,"amazing to save on game purchases, however support is lacking",4,com.appcoins.wallet
Valentina,"Was very good, until this morning. Suddenly i had to pay in euro's more then it was worth in us dollars (!?). If you not gonna fix that I'll switch back to usual way of buying.",4,com.appcoins.wallet
Various City,"The only thing that bothers me is the high fees if I'm using any UPI app... It's around 25% of the total, really sucks... Except that, everything is good...",4,com.appcoins.wallet
Shanshan Zhang,It gives many payment options to topup my wallet...,4,com.appcoins.wallet
Kaustav Bhowmick,"I am happy with this app my account is verified, yes when u r veryfying ur wallet they deduct 1$ but they also return that in 3-5 working days, but it's hard to verify the wallet, the code they want you couldn't find it easily, you have to install your bank's own app and see the details on transaction history then you can find the code there. That's why I didn't give 5 star rating otherwise it's safe and legit. They have such good people to help you out on help desk.",4,com.appcoins.wallet
R.D. Villam,"I have validated my wallet, but then when I want to purchase they give message that there is something wrong with my wallet.",4,com.appcoins.wallet
Zingvap Sareo,I'm on Mars but suddenly I can't recharge anymore it always says error please fix the issue,4,com.appcoins.wallet
Hardik Pujari,Update: I received it thanks. Money was deducted from my bank but it did not reflect in my wallet or in the game mobile legends.,4,com.appcoins.wallet
TigerDome,"It's never late to leave this app guys, I thought that it would be a good app to buy in-game diamonds, but this application charges you with a lot more money than it should be. Paytm option removed too, like why this stupidity! First you are charging us with whole lot of money and then you are removing the basic recharging method! Not gonna use this at all, better fo for ""cowgold"" (this is not the exact name, many might know what I wanna say) edit: This app is useful again, thanks for the paytm",4,com.appcoins.wallet
Lowang Dragneel,"This is a very reliable app to purchase for online games I would say buh currently I'm facing ""An error occurred"" while tryna top up and I'm really upset cause I really need to purchase right away and this is sad cause it's 2am and I'm frustrating over this if you can solve the payment issue I would be really glad ;(",4,com.appcoins.wallet
Lio Sangtam,This app is very useful but the only best option is paytm and it costs a lot of money. If the fees cand be a little more cheap lik minimum 25to30 maximum 100 to 150.,4,com.appcoins.wallet
Paul Darlong,Easy and fast to recharge,4,com.appcoins.wallet
Jack Big,I like your service you guys just need to add one more thing that is we can club app coin money when we have not enough money in our bank for example game pack is $10 but i have $8 in bank and $5 dollars in app coin if we can club this two we can buy our packs so please make it possible so we can enjoy your service more Thank you!!!,4,com.appcoins.wallet
nikhil thakur,"It's a good app but , need to provide option of payment through eth too , support sometimes is late that's why I have them 4 stars , before I was frustrated because of slow support services , so I gave 1 star.",4,com.appcoins.wallet
Dibyajyoti Das,Please inculde UPI based payment methods like phonepay and google pay. Once my card got blocked after a transaction. So now I dont want to get it blocked again. Please include the upi based payment methods soon.,4,com.appcoins.wallet
Jaspal Singh Dutta,"Good but not much usefull after I lost my 1st wallet, it take too much time to reach next level. Developers try us to provide some better discounts.",4,com.appcoins.wallet
Mr. Rnt blog,Only four because something the amount of bonus change,4,com.appcoins.wallet
270 Zorinpuia,I cannot make an in-game purchase at all it says that it does not support my credit card. I really need help. I would really appreciate it.,4,com.appcoins.wallet
hetz Vara,"Loving the savings, app wasn't as user friendly for first time use though. Had to try and work it out how it works",4,com.appcoins.wallet
Suresh Khundrakpam,Trustworthy app and very please to use. And great cash back...when you recharge for MLBB there's always a cash back ❤️,4,com.appcoins.wallet
Chris,Getting in touch with customer support can be a hassle but in the end they are friendly and help you resolve the issue.,4,com.appcoins.wallet
alok sundarka,My issue was solved by your experts. I am happy for your service... Thanks for reaching me.,4,com.appcoins.wallet
Anime News,It's a really good app.... Just problem is support system And that anti abuse software sometimes it blocked wallet for no reason coz it's a bot we can't do anything,4,com.appcoins.wallet
Avon 002,Its overall a good app for doing recharges in banned games like MLBB Plz do add other games like Rise of kingdoms also as im unable to do recharges atm .plzzz,4,com.appcoins.wallet
Chetan Tiwari,Well a great app.There's a problem I often face.Sometime reward which are already claimed gets deducted.Otherwise nice app,4,com.appcoins.wallet
Shiraz Pradhan,Previously I used to add money to app coins through Paytm wallet but now I'm unable to do it.,4,com.appcoins.wallet
Cruz Kayina,Yeah! Its a good app bt the price is too high .I wanted to give 5star bt coz of dis i gave only 4 .Hope u guys will reduce the prices. Thnk u,4,com.appcoins.wallet
Doraid Aldayoub,Very nice discount but we still need state of survival game to be added,4,com.appcoins.wallet
TroLLThem WithFacts,"This app is good for those who put money into games, it save some of your money, it's like buy 2 and get 1 free",4,com.appcoins.wallet
GaaRa Wild Rift,App is too good! Just loading takes too much time smtimes,4,com.appcoins.wallet
Issac Lalnunthara,I use to recharge using paytm on my mlbb but when i try to recharge after 1 week paytm is removed now i cant recharge now please add paytm again :(,4,com.appcoins.wallet
Arnold Keane,Perfect for payment,4,com.appcoins.wallet
Ashraful,Trash app could not make a single purchase but still my money kepps decreasing,4,com.appcoins.wallet
Darren Eyers,"Saves a bunch of money on games, but keep backup",4,com.appcoins.wallet
LonelySamurai 武士,Hello. How can I check my transactions?,4,com.appcoins.wallet
Jeffrey Donelson,Would be 5 stars if Lords mobile had more promotional discounts,4,com.appcoins.wallet
Marius Barends,I updated the rating since the app is quite nice and the team finally replied.,4,com.appcoins.wallet
Sanjay Goyal,Nice I am satified with this app,4,com.appcoins.wallet
SUMEDH V,I read the comments so was quite doubtfull.....but my transaction was successful and hasslefree...... PAY WITH PAYTM Never got any problems via PAYTM,4,com.appcoins.wallet
Jomar Castillo,Very nice bonuses,4,com.appcoins.wallet
Andrew Cederman,The way of the future improvement to security would make it even better,4,com.appcoins.wallet
mahesh mishra,Support needs to more accessible,4,com.appcoins.wallet
arup engti,It's very good and semple to use thank you,4,com.appcoins.wallet
Ali Macfarlane,Good app but slow. Very glitchy,4,com.appcoins.wallet
Rilung Modi,It's good but takes great amount as merchant,4,com.appcoins.wallet
Moa Lkr,I don't know why my Appcoins money is just decreasing from 68 to 52 .,4,com.appcoins.wallet
YUNO MLBB,good app.... but taxes is too high,4,com.appcoins.wallet
Abhishek Verma,Super savings.... Loving it,4,com.appcoins.wallet
Yaikhom tarunkumar,Good but price are high,4,com.appcoins.wallet
danny Lumba,This so good App,4,com.appcoins.wallet
ABINASH BARIK,Till now eveything is going good ;),4,com.appcoins.wallet
Rax T,Edit: okay paytm payments r working now. Thanks,4,com.appcoins.wallet
Yo HvNt3r,New to it and love it,4,com.appcoins.wallet
Breaker FF,Very great experience,4,com.appcoins.wallet
Md Aslam,Yes I like this app helpful cash back,4,com.appcoins.wallet
Solo Kussion,Why I can't recharge on ml they only saying report the customer care suck doh😒😒,4,com.appcoins.wallet
robert tungs,Please add more topup methods,4,com.appcoins.wallet
Hwangje Kim,Its still good for now:),4,com.appcoins.wallet
Dawngi fanai Dawngi,I love thiss App,4,com.appcoins.wallet
Joshua Orozco,How tf u update this thing? Lol,4,com.appcoins.wallet
Along Walling,Hope paytm option was there!!,4,com.appcoins.wallet
sambol phirun,App payment buy game,4,com.appcoins.wallet
I'm Lost,Paytm is missing,4,com.appcoins.wallet
Dipankar Duari,It's a good 👍,4,com.appcoins.wallet
Kamal Sanyashi,Cani do recharge of mlbb,4,com.appcoins.wallet
Rushikesh Borade,My name in,4,com.appcoins.wallet
varun kumar,Nice,4,com.appcoins.wallet
Recarredo Valenzuela,None yet,4,com.appcoins.wallet
Nadim Roman Khan Nadim Roman Khan,Thanks Deaf,4,com.appcoins.wallet
Le-gend,Nice,4,com.appcoins.wallet
Popeye Redding,"I installed this app because of a fellow Clash Of Kings player (BATMAN). The app has been marvelous outside of taking 30 diamonds from me somehow, strange. It takes the diamonds every time I purchase so I stopped. Beta, means there will be malfunctions and its the process of ridding the app of those malfunctions. If you sign up in Beta stage you should be aware of the process. But hey, we wanna use the app so, keep making it better for us.",4,com.appcoins.wallet
Ollie Xanny,Very sweet alternative to get more bang for your buck through AppCoins for all of your in-app purchases!,4,com.appcoins.wallet
JO BLAKEMORE,Ok,4,com.appcoins.wallet
Powerless,Good,4,com.appcoins.wallet
Uzaif baba,Account wallet crypto,4,com.appcoins.wallet
Henry cardy,Worked,4,com.appcoins.wallet
LALRAMNGHINGLOVA RAMTEA CHAWNGTHU,Now recommend 😌,4,com.appcoins.wallet
#Tamper konz,👍,4,com.appcoins.wallet
Abuzar Tyagi 17,Yep,4,com.appcoins.wallet
Eman kassem,Nice app,4,com.appcoins.wallet
Jay_mo Yule,Good,4,com.appcoins.wallet
SamimMsiick Mallick,"चारबारतोउसेअपनीजानदेरहाहूंलेकिनजबवहअपनीजान,🎵🔕🎵🎵🔕🎵🎶🔕🎶🔔🎺चारबारतो",4,com.appcoins.wallet
shailendra singh,ye,4,com.appcoins.wallet
Angelo Victorino,Opo🏗️🦉🚑🎇🎄🔮📝📡🚺🚹🛅🛄🚻🕓🛫🛩️✈️📲📱2.opo,4,com.appcoins.wallet
Adzez Dulunan,Dulunan###,4,com.appcoins.wallet
Balbeer Lodhi,Uu,4,com.appcoins.wallet
KingporaspunjabPBO8,Nice app,4,com.appcoins.wallet
Zane Bowers,Great app,4,com.appcoins.wallet
Akshai Sanjith Kumar,"To be honest, genuine app, ""i saw many people's giving 1 star and complaining didn't receive the items in MLBB game, it took two minutes to update in game "" after two minutes just restart the game , purchased items will be updated. ""I suggest to use paypal and Paytm for safe purchase inside in Appcoin app""",5,com.appcoins.wallet
ZekromInfinity,It has been a great experience using this app. Also I wish they would increase the frequency of deals or atleast have a week's notice for a deal.,5,com.appcoins.wallet
Brice Knight,Awesome way to keep your money safe and gives you extra money for rewards as you use the app.,5,com.appcoins.wallet
Charles Andre Pua,The customer service is great if u need help or having difficulty how to transaction they are there immediately to help you and recognize your problem and not just that they gave you tons of bonuses too. Overall i really love this app💖,5,com.appcoins.wallet
Alexander Bélanger,"Despite the comments, I had no problems with the app so far. Great discounts! Just need to save your wallet in backup, it's easy as sending an email",5,com.appcoins.wallet
Manas Ranjan,Application is good but bad in Custer service point. . Did not get any response even after 3 days. Employees are busy in their work without attending customer.,5,com.appcoins.wallet
יובב תימני,easy to use and has paypal option,5,com.appcoins.wallet
Jeet ToWin,Fully satisfied! Best app for in game purchases. Got some issues in between but support helped me and all resolved! Thanks!,5,com.appcoins.wallet
Shoaib Khan,App is good. But local payment options charges too much tax. Which eventually becomes even more than price from playstore. It is good if you have international transactions enabled debit or credit card,5,com.appcoins.wallet
Andrew Robison,"Great app for mobile legends, you get better bonus then playstore will ever give",5,com.appcoins.wallet
MUFADDAL GANDHI,Good app for gaming purchases I like this app and it's too helpful for me,5,com.appcoins.wallet
Rakibul Islam,Very good app. I have purchased mobile legend dimomd using money as well as appcoin credit.I got instant delivery as well as support is also good. Thanks,5,com.appcoins.wallet
KK 47,"I did a top up via PayPal, the money has been debited but I haven't received it in the app. Customer support no response.",5,com.appcoins.wallet
Tj Benton,"Great app, it's free money, especially if you're a big spender",5,com.appcoins.wallet
Panayiotis Constantinou,Best wallet for games. Great returns on purchases,5,com.appcoins.wallet
Tumelo Tladi,I love this app. I get bonus Appcoins for every purchase I do so I could use to buy extra diamonds on Mobile Legends: Bang Bang.,5,com.appcoins.wallet
Champs Pamei,Easy for game related purchase,5,com.appcoins.wallet
Mc Ramtiammawia Com24,"Great app,I can recharge in ml .Rs22 cashback on every recarge ,now I can buy with free Diamond.love this much.",5,com.appcoins.wallet
NooB Gamer,Great apps for purchase in game. Always getting some bonus for buying,5,com.appcoins.wallet
Saleh Al Moustaneer,"I am crypto bias and playing games and javing crypto wallet is great , you may upload the wallet and keep investing while playing games",5,com.appcoins.wallet
Fernando Cardoso,Top app for purchases in games,5,com.appcoins.wallet
Simon Malist,"Good. Have been using this app for almost 6 months, I love the discounts that they provide with all the bonus on purchase. Support team do answer my queries, thank you!",5,com.appcoins.wallet
CAPTAIN'WEAK GAMING,This is the best wallet app you can top up easily both games and NTF,5,com.appcoins.wallet
Chance Brackett,At first I was super skeptical but surely I'm impressed,5,com.appcoins.wallet
tokyo ghoul,Nice app to purchase stuffs in mobile legend,5,com.appcoins.wallet
Gabriel Hall,I love it but I wish you can use playstore cards with it,5,com.appcoins.wallet
Abel Kavahru,After 50 successful purchases over a period of three months writing this review. Was a little scared reading the comments but went on from smaller amounts to bigger amounts. The cashback is quite low but still better than nothing and so far no issues with receiving dias or any packs purchased. 5/5 for me.,5,com.appcoins.wallet
prerit NAIN,So far so good haven't face any trouble easy and fast I use it for clash of kings but I make payments via paytm so it charges some fee but that's fine because other than that everything is smooth I dont understand how other people facing issues. Will update if anything happens. This is my 2nd week.,5,com.appcoins.wallet
Anandhu,I had an issue with my credit balance as it was showing as blocked...after contacting the support team they unblocked my wallet. I have seen many reviews regarding they wont reply to your concerns..but its not true..,5,com.appcoins.wallet
VANLALLIANA,"Hello !!.. i try to make payment again after a very long not able to use paytm payment option, it is now able to use but the price is higher than before can you tell us about this?!",5,com.appcoins.wallet
Matt Silac,"I would give this zero stars if I could. They blocked my wallet 2 days ago for NO REASON! I bought and spent coins, nothing else. I have messaged customer service at least 5 times and no response. Basically had 180 dollars of coins, now the balance has dropped to 157. This is nothing less than criminal",5,com.appcoins.wallet
Tetea Chhangte,"I like the app and made a couple of in app purchase but ,after i left the app alone for a while, little amount of the money i had would be removed and comes back again.",5,com.appcoins.wallet
